Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-tjbf,checkpoint-pkst,checkpoint-agtd,checkpoint-pcn8,checkpoint-aey2,checkpoint-3te2,checkpoint-y7bn,Question Key,Response
4,1576579573947,17/12/2019 10:46:13,1576579853362,0,17/12/2019 10:50:53,9424,11,questionnaire-9476,,3565205,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1576579573947,17/12/2019 10:46:13,1576579853362,0,17/12/2019 10:50:53,9424,11,questionnaire-9476,,3565205,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1576579573947,17/12/2019 10:46:13,1576579853362,0,17/12/2019 10:50:53,9424,11,questionnaire-9476,,3565205,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,5
7,1576579573947,17/12/2019 10:46:13,1576579853362,0,17/12/2019 10:50:53,9424,11,questionnaire-9476,,3565205,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,5
8,1576579573947,17/12/2019 10:46:13,1576579853362,0,17/12/2019 10:50:53,9424,11,questionnaire-9476,,3565205,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1576579573947,17/12/2019 10:46:13,1576579853362,0,17/12/2019 10:50:53,9424,11,questionnaire-9476,,3565205,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1576579573947,17/12/2019 10:46:13,1576579853363,0,17/12/2019 10:50:53,9424,11,questionnaire-9476,,3565205,p126,980635,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 78.0.3904.108,1280x720,1249x544,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,76829
1,1579999180361,26/01/2020 00:39:40,1579999182916,0,26/01/2020 00:39:42,9424,11,questionnaire-9476,,3789678,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1579999192478,26/01/2020 00:39:52,1579999195079,0,26/01/2020 00:39:55,9424,11,questionnaire-9476,,3789678,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1579999192556,26/01/2020 00:39:52,1579999195081,0,26/01/2020 00:39:55,9424,11,questionnaire-9476,,3789678,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1579999192556,26/01/2020 00:39:52,1579999195081,0,26/01/2020 00:39:55,9424,11,questionnaire-9476,,3789678,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1579999192556,26/01/2020 00:39:52,1579999195082,0,26/01/2020 00:39:55,9424,11,questionnaire-9476,,3789678,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1579999192556,26/01/2020 00:39:52,1579999195082,0,26/01/2020 00:39:55,9424,11,questionnaire-9476,,3789678,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1579999192556,26/01/2020 00:39:52,1579999195082,0,26/01/2020 00:39:55,9424,11,questionnaire-9476,,3789678,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1579999192556,26/01/2020 00:39:52,1579999195082,0,26/01/2020 00:39:55,9424,11,questionnaire-9476,,3789678,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1579999192556,26/01/2020 00:39:52,1579999195082,0,26/01/2020 00:39:55,9424,11,questionnaire-9476,,3789678,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1579999192556,26/01/2020 00:39:52,1579999195083,0,26/01/2020 00:39:55,9424,11,questionnaire-9476,,3789678,p138,1052118,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,12167
1,1580308803288,29/01/2020 14:40:03,1580308803124,0,29/01/2020 14:40:03,9424,11,questionnaire-9476,,3813835,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580308823850,29/01/2020 14:40:23,1580308823790,0,29/01/2020 14:40:23,9424,11,questionnaire-9476,,3813835,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1580308823897,29/01/2020 14:40:23,1580308823792,0,29/01/2020 14:40:23,9424,11,questionnaire-9476,,3813835,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1580308823897,29/01/2020 14:40:23,1580308823792,0,29/01/2020 14:40:23,9424,11,questionnaire-9476,,3813835,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1580308823897,29/01/2020 14:40:23,1580308823792,0,29/01/2020 14:40:23,9424,11,questionnaire-9476,,3813835,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1580308823897,29/01/2020 14:40:23,1580308823792,0,29/01/2020 14:40:23,9424,11,questionnaire-9476,,3813835,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1580308823897,29/01/2020 14:40:23,1580308823792,0,29/01/2020 14:40:23,9424,11,questionnaire-9476,,3813835,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1580308823897,29/01/2020 14:40:23,1580308823792,0,29/01/2020 14:40:23,9424,11,questionnaire-9476,,3813835,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580308823897,29/01/2020 14:40:23,1580308823792,0,29/01/2020 14:40:23,9424,11,questionnaire-9476,,3813835,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580308823897,29/01/2020 14:40:23,1580308823793,0,29/01/2020 14:40:23,9424,11,questionnaire-9476,,3813835,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,20669
1,1580576665882,01/02/2020 17:04:25,1580576665794,0,01/02/2020 17:04:25,9424,11,questionnaire-9476,,3838994,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580576682129,01/02/2020 17:04:42,1580576682101,0,01/02/2020 17:04:42,9424,11,questionnaire-9476,,3838994,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1580576682190,01/02/2020 17:04:42,1580576682102,0,01/02/2020 17:04:42,9424,11,questionnaire-9476,,3838994,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1580576682190,01/02/2020 17:04:42,1580576682102,0,01/02/2020 17:04:42,9424,11,questionnaire-9476,,3838994,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1580576682190,01/02/2020 17:04:42,1580576682103,0,01/02/2020 17:04:42,9424,11,questionnaire-9476,,3838994,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1580576682190,01/02/2020 17:04:42,1580576682103,0,01/02/2020 17:04:42,9424,11,questionnaire-9476,,3838994,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1580576682190,01/02/2020 17:04:42,1580576682103,0,01/02/2020 17:04:42,9424,11,questionnaire-9476,,3838994,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1580576682190,01/02/2020 17:04:42,1580576682103,0,01/02/2020 17:04:42,9424,11,questionnaire-9476,,3838994,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580576682190,01/02/2020 17:04:42,1580576682103,0,01/02/2020 17:04:42,9424,11,questionnaire-9476,,3838994,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580576682190,01/02/2020 17:04:42,1580576682103,0,01/02/2020 17:04:42,9424,11,questionnaire-9476,,3838994,p140,1056068,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 79.0.3945.130,1280x800,1280x673,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,16309
1,1580691049661,03/02/2020 00:50:49,1580691049461,0,03/02/2020 00:50:49,9424,11,questionnaire-9476,,3844316,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580691100900,03/02/2020 00:51:40,1580691100824,0,03/02/2020 00:51:40,9424,11,questionnaire-9476,,3844316,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1580691100994,03/02/2020 00:51:40,1580691100825,0,03/02/2020 00:51:40,9424,11,questionnaire-9476,,3844316,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1580691100994,03/02/2020 00:51:40,1580691100826,0,03/02/2020 00:51:40,9424,11,questionnaire-9476,,3844316,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1580691100994,03/02/2020 00:51:40,1580691100826,0,03/02/2020 00:51:40,9424,11,questionnaire-9476,,3844316,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1580691100994,03/02/2020 00:51:40,1580691100826,0,03/02/2020 00:51:40,9424,11,questionnaire-9476,,3844316,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1580691100994,03/02/2020 00:51:40,1580691100826,0,03/02/2020 00:51:40,9424,11,questionnaire-9476,,3844316,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1580691100994,03/02/2020 00:51:40,1580691100826,0,03/02/2020 00:51:40,9424,11,questionnaire-9476,,3844316,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580691100994,03/02/2020 00:51:40,1580691100826,0,03/02/2020 00:51:40,9424,11,questionnaire-9476,,3844316,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580691100994,03/02/2020 00:51:40,1580691100827,0,03/02/2020 00:51:40,9424,11,questionnaire-9476,,3844316,p142,1059077,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.3,Chrome 79.0.3945.130,1440x900,1440x718,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,51366
1,1580739895880,03/02/2020 14:24:55,1580739897764,0,03/02/2020 14:24:57,9424,11,questionnaire-9476,,3847813,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x625,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580739906393,03/02/2020 14:25:06,1580739908303,0,03/02/2020 14:25:08,9424,11,questionnaire-9476,,3847813,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1580739906470,03/02/2020 14:25:06,1580739908308,0,03/02/2020 14:25:08,9424,11,questionnaire-9476,,3847813,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1580739906470,03/02/2020 14:25:06,1580739908310,0,03/02/2020 14:25:08,9424,11,questionnaire-9476,,3847813,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1580739906470,03/02/2020 14:25:06,1580739908312,0,03/02/2020 14:25:08,9424,11,questionnaire-9476,,3847813,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1580739906470,03/02/2020 14:25:06,1580739908313,0,03/02/2020 14:25:08,9424,11,questionnaire-9476,,3847813,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,1
7,1580739906470,03/02/2020 14:25:06,1580739908313,0,03/02/2020 14:25:08,9424,11,questionnaire-9476,,3847813,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,1
8,1580739906470,03/02/2020 14:25:06,1580739908314,0,03/02/2020 14:25:08,9424,11,questionnaire-9476,,3847813,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580739906470,03/02/2020 14:25:06,1580739908314,0,03/02/2020 14:25:08,9424,11,questionnaire-9476,,3847813,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580739906470,03/02/2020 14:25:06,1580739908314,0,03/02/2020 14:25:08,9424,11,questionnaire-9476,,3847813,p143,1059076,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x625,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,10550
1,1580945637210,05/02/2020 23:33:57,1580945636031,0,05/02/2020 23:33:56,9424,11,questionnaire-9476,,3870918,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580945649705,05/02/2020 23:34:09,1580945648606,0,05/02/2020 23:34:08,9424,11,questionnaire-9476,,3870918,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,5
3,1580945649783,05/02/2020 23:34:09,1580945648610,0,05/02/2020 23:34:08,9424,11,questionnaire-9476,,3870918,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,5
4,1580945649783,05/02/2020 23:34:09,1580945648610,0,05/02/2020 23:34:08,9424,11,questionnaire-9476,,3870918,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,5
5,1580945649783,05/02/2020 23:34:09,1580945648611,0,05/02/2020 23:34:08,9424,11,questionnaire-9476,,3870918,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,5
6,1580945649783,05/02/2020 23:34:09,1580945648611,0,05/02/2020 23:34:08,9424,11,questionnaire-9476,,3870918,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1580945649783,05/02/2020 23:34:09,1580945648612,0,05/02/2020 23:34:08,9424,11,questionnaire-9476,,3870918,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
