Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-tjbf,checkpoint-pkst,checkpoint-agtd,checkpoint-pcn8,checkpoint-aey2,checkpoint-3te2,checkpoint-y7bn,Question Key,Response
3,1580075247454,26/01/2020 21:47:27,1580075247272,0,26/01/2020 21:47:27,10226,2,questionnaire-9476,,3793679,p131,1053060,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1309x746,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1580075247454,26/01/2020 21:47:27,1580075247272,0,26/01/2020 21:47:27,10226,2,questionnaire-9476,,3793679,p131,1053060,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1309x746,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1580075247454,26/01/2020 21:47:27,1580075247272,0,26/01/2020 21:47:27,10226,2,questionnaire-9476,,3793679,p131,1053060,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1309x746,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1580075247454,26/01/2020 21:47:27,1580075247272,0,26/01/2020 21:47:27,10226,2,questionnaire-9476,,3793679,p131,1053060,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1309x746,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,4
7,1580075247454,26/01/2020 21:47:27,1580075247273,0,26/01/2020 21:47:27,10226,2,questionnaire-9476,,3793679,p131,1053060,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1309x746,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,4
8,1580075247454,26/01/2020 21:47:27,1580075247273,0,26/01/2020 21:47:27,10226,2,questionnaire-9476,,3793679,p131,1053060,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1309x746,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580075247454,26/01/2020 21:47:27,1580075247273,0,26/01/2020 21:47:27,10226,2,questionnaire-9476,,3793679,p131,1053060,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1309x746,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580075247454,26/01/2020 21:47:27,1580075247273,0,26/01/2020 21:47:27,10226,2,questionnaire-9476,,3793679,p131,1053060,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1309x746,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,30257
1,1580169800896,28/01/2020 00:03:20,1580169800520,0,28/01/2020 00:03:20,10226,2,questionnaire-9476,,3801566,p137,1051756,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.5,Chrome 79.0.3945.88,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580169815811,28/01/2020 00:03:35,1580169815586,0,28/01/2020 00:03:35,10226,2,questionnaire-9476,,3801566,p137,1051756,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.5,Chrome 79.0.3945.88,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1580169815858,28/01/2020 00:03:35,1580169815588,0,28/01/2020 00:03:35,10226,2,questionnaire-9476,,3801566,p137,1051756,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.5,Chrome 79.0.3945.88,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1580169815858,28/01/2020 00:03:35,1580169815588,0,28/01/2020 00:03:35,10226,2,questionnaire-9476,,3801566,p137,1051756,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.5,Chrome 79.0.3945.88,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1580169815858,28/01/2020 00:03:35,1580169815588,0,28/01/2020 00:03:35,10226,2,questionnaire-9476,,3801566,p137,1051756,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.5,Chrome 79.0.3945.88,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1580169815858,28/01/2020 00:03:35,1580169815588,0,28/01/2020 00:03:35,10226,2,questionnaire-9476,,3801566,p137,1051756,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.5,Chrome 79.0.3945.88,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,1
7,1580169815858,28/01/2020 00:03:35,1580169815588,0,28/01/2020 00:03:35,10226,2,questionnaire-9476,,3801566,p137,1051756,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.5,Chrome 79.0.3945.88,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,1
8,1580169815858,28/01/2020 00:03:35,1580169815588,0,28/01/2020 00:03:35,10226,2,questionnaire-9476,,3801566,p137,1051756,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.5,Chrome 79.0.3945.88,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580169815858,28/01/2020 00:03:35,1580169815589,0,28/01/2020 00:03:35,10226,2,questionnaire-9476,,3801566,p137,1051756,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.5,Chrome 79.0.3945.88,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580169815858,28/01/2020 00:03:35,1580169815589,0,28/01/2020 00:03:35,10226,2,questionnaire-9476,,3801566,p137,1051756,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.5,Chrome 79.0.3945.88,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,15069
1,1580246994622,28/01/2020 21:29:54,1580246994529,0,28/01/2020 21:29:54,10226,2,questionnaire-9476,,3809045,p136,1051457,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.88,1440x900,1440x740,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580247006687,28/01/2020 21:30:06,1580247006643,0,28/01/2020 21:30:06,10226,2,questionnaire-9476,,3809045,p136,1051457,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.88,1440x900,1440x740,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1580247006748,28/01/2020 21:30:06,1580247006646,0,28/01/2020 21:30:06,10226,2,questionnaire-9476,,3809045,p136,1051457,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.88,1440x900,1440x740,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1580247006748,28/01/2020 21:30:06,1580247006646,0,28/01/2020 21:30:06,10226,2,questionnaire-9476,,3809045,p136,1051457,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.88,1440x900,1440x740,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1580247006748,28/01/2020 21:30:06,1580247006646,0,28/01/2020 21:30:06,10226,2,questionnaire-9476,,3809045,p136,1051457,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.88,1440x900,1440x740,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1580247006748,28/01/2020 21:30:06,1580247006646,0,28/01/2020 21:30:06,10226,2,questionnaire-9476,,3809045,p136,1051457,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.88,1440x900,1440x740,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,3
7,1580247006748,28/01/2020 21:30:06,1580247006646,0,28/01/2020 21:30:06,10226,2,questionnaire-9476,,3809045,p136,1051457,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.88,1440x900,1440x740,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,3
8,1580247006748,28/01/2020 21:30:06,1580247006647,0,28/01/2020 21:30:06,10226,2,questionnaire-9476,,3809045,p136,1051457,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.88,1440x900,1440x740,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580247006748,28/01/2020 21:30:06,1580247006647,0,28/01/2020 21:30:06,10226,2,questionnaire-9476,,3809045,p136,1051457,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.88,1440x900,1440x740,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580247006748,28/01/2020 21:30:06,1580247006647,0,28/01/2020 21:30:06,10226,2,questionnaire-9476,,3809045,p136,1051457,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 79.0.3945.88,1440x900,1440x740,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,12118
1,1580332768532,29/01/2020 21:19:28,1580332768417,0,29/01/2020 21:19:28,10226,2,questionnaire-9476,,3819597,p134,1049660,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 79.0.3945.117,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580332792359,29/01/2020 21:19:52,1580332792282,0,29/01/2020 21:19:52,10226,2,questionnaire-9476,,3819597,p134,1049660,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 79.0.3945.117,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1580332792423,29/01/2020 21:19:52,1580332792284,0,29/01/2020 21:19:52,10226,2,questionnaire-9476,,3819597,p134,1049660,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 79.0.3945.117,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1580332792423,29/01/2020 21:19:52,1580332792285,0,29/01/2020 21:19:52,10226,2,questionnaire-9476,,3819597,p134,1049660,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 79.0.3945.117,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,5
5,1580332792423,29/01/2020 21:19:52,1580332792285,0,29/01/2020 21:19:52,10226,2,questionnaire-9476,,3819597,p134,1049660,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 79.0.3945.117,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,5
6,1580332792423,29/01/2020 21:19:52,1580332792285,0,29/01/2020 21:19:52,10226,2,questionnaire-9476,,3819597,p134,1049660,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 79.0.3945.117,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1580332792423,29/01/2020 21:19:52,1580332792285,0,29/01/2020 21:19:52,10226,2,questionnaire-9476,,3819597,p134,1049660,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 79.0.3945.117,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1580332792423,29/01/2020 21:19:52,1580332792285,0,29/01/2020 21:19:52,10226,2,questionnaire-9476,,3819597,p134,1049660,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 79.0.3945.117,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1580332792423,29/01/2020 21:19:52,1580332792285,0,29/01/2020 21:19:52,10226,2,questionnaire-9476,,3819597,p134,1049660,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 79.0.3945.117,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1580332792423,29/01/2020 21:19:52,1580332792285,0,29/01/2020 21:19:52,10226,2,questionnaire-9476,,3819597,p134,1049660,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 79.0.3945.117,1440x900,1440x789,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,23868
1,1580663473774,02/02/2020 17:11:13,1580663473681,0,02/02/2020 17:11:13,10226,2,questionnaire-9476,,3842902,p139,1056062,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580663499410,02/02/2020 17:11:39,1580663499363,0,02/02/2020 17:11:39,10226,2,questionnaire-9476,,3842902,p139,1056062,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1580663499488,02/02/2020 17:11:39,1580663499364,0,02/02/2020 17:11:39,10226,2,questionnaire-9476,,3842902,p139,1056062,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1580663499488,02/02/2020 17:11:39,1580663499364,0,02/02/2020 17:11:39,10226,2,questionnaire-9476,,3842902,p139,1056062,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1580663499488,02/02/2020 17:11:39,1580663499364,0,02/02/2020 17:11:39,10226,2,questionnaire-9476,,3842902,p139,1056062,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1580663499488,02/02/2020 17:11:39,1580663499365,0,02/02/2020 17:11:39,10226,2,questionnaire-9476,,3842902,p139,1056062,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,1
7,1580663499488,02/02/2020 17:11:39,1580663499365,0,02/02/2020 17:11:39,10226,2,questionnaire-9476,,3842902,p139,1056062,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,1
8,1580663499488,02/02/2020 17:11:39,1580663499365,0,02/02/2020 17:11:39,10226,2,questionnaire-9476,,3842902,p139,1056062,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580663499488,02/02/2020 17:11:39,1580663499366,0,02/02/2020 17:11:39,10226,2,questionnaire-9476,,3842902,p139,1056062,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580663499488,02/02/2020 17:11:39,1580663499366,0,02/02/2020 17:11:39,10226,2,questionnaire-9476,,3842902,p139,1056062,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 79.0.3945.130,1440x900,1440x820,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,25686
1,1580697113015,03/02/2020 02:31:53,1580697113168,0,03/02/2020 02:31:53,10226,2,questionnaire-9476,,3844420,p141,1059068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1280x610,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580697150702,03/02/2020 02:32:30,1580697150958,0,03/02/2020 02:32:30,10226,2,questionnaire-9476,,3844420,p141,1059068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1263x610,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1580697150781,03/02/2020 02:32:30,1580697150962,0,03/02/2020 02:32:30,10226,2,questionnaire-9476,,3844420,p141,1059068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1263x610,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1580697150781,03/02/2020 02:32:30,1580697150962,0,03/02/2020 02:32:30,10226,2,questionnaire-9476,,3844420,p141,1059068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1263x610,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1580697150781,03/02/2020 02:32:30,1580697150963,0,03/02/2020 02:32:30,10226,2,questionnaire-9476,,3844420,p141,1059068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1263x610,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
6,1580697150781,03/02/2020 02:32:30,1580697150963,0,03/02/2020 02:32:30,10226,2,questionnaire-9476,,3844420,p141,1059068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1263x610,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,4
7,1580697150781,03/02/2020 02:32:30,1580697150963,0,03/02/2020 02:32:30,10226,2,questionnaire-9476,,3844420,p141,1059068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1263x610,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,4
8,1580697150781,03/02/2020 02:32:30,1580697150963,0,03/02/2020 02:32:30,10226,2,questionnaire-9476,,3844420,p141,1059068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1263x610,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580697150781,03/02/2020 02:32:30,1580697150964,0,03/02/2020 02:32:30,10226,2,questionnaire-9476,,3844420,p141,1059068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1263x610,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580697150781,03/02/2020 02:32:30,1580697150964,0,03/02/2020 02:32:30,10226,2,questionnaire-9476,,3844420,p141,1059068,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1280x720,1263x610,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,37796
1,1581017869945,06/02/2020 19:37:49,1581017870626,0,06/02/2020 19:37:50,10226,2,questionnaire-9476,,3881053,p145,1068460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.87,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1581017933430,06/02/2020 19:38:53,1581017934131,0,06/02/2020 19:38:54,10226,2,questionnaire-9476,,3881053,p145,1068460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.87,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1581017933523,06/02/2020 19:38:53,1581017934134,0,06/02/2020 19:38:54,10226,2,questionnaire-9476,,3881053,p145,1068460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.87,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1581017933523,06/02/2020 19:38:53,1581017934134,0,06/02/2020 19:38:54,10226,2,questionnaire-9476,,3881053,p145,1068460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.87,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,7
5,1581017933523,06/02/2020 19:38:53,1581017934134,0,06/02/2020 19:38:54,10226,2,questionnaire-9476,,3881053,p145,1068460,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.87,1536x864,1536x722,Seventh training completed,Attitude climate change: Final,2,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,7
