Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-tjbf,checkpoint-pkst,checkpoint-agtd,checkpoint-pcn8,checkpoint-aey2,checkpoint-3te2,checkpoint-y7bn,Question Key,Response
3,1580945569952,05/02/2020 23:32:49,1580945568513,0,05/02/2020 23:32:48,9424,11,questionnaire-3aa4,,3870911,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,5
4,1580945569952,05/02/2020 23:32:49,1580945568513,0,05/02/2020 23:32:48,9424,11,questionnaire-3aa4,,3870911,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,5
5,1580945569952,05/02/2020 23:32:49,1580945568513,0,05/02/2020 23:32:48,9424,11,questionnaire-3aa4,,3870911,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,5
6,1580945569952,05/02/2020 23:32:49,1580945568514,0,05/02/2020 23:32:48,9424,11,questionnaire-3aa4,,3870911,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1580945569952,05/02/2020 23:32:49,1580945568514,0,05/02/2020 23:32:48,9424,11,questionnaire-3aa4,,3870911,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1580945569952,05/02/2020 23:32:49,1580945568514,0,05/02/2020 23:32:48,9424,11,questionnaire-3aa4,,3870911,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,2
9,1580945569952,05/02/2020 23:32:49,1580945568514,0,05/02/2020 23:32:48,9424,11,questionnaire-3aa4,,3870911,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,2
10,1580945569952,05/02/2020 23:32:49,1580945568514,0,05/02/2020 23:32:48,9424,11,questionnaire-3aa4,,3870911,p144,1068457,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 79.0.3945.130,1440x900,1200x684,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,15727
1,1580991626526,06/02/2020 12:20:26,1580991624089,0,06/02/2020 12:20:24,9424,11,questionnaire-3aa4,,3874281,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580991652168,06/02/2020 12:20:52,1580991649780,0,06/02/2020 12:20:49,9424,11,questionnaire-3aa4,,3874281,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,5
3,1580991652308,06/02/2020 12:20:52,1580991649781,0,06/02/2020 12:20:49,9424,11,questionnaire-3aa4,,3874281,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,5
4,1580991652308,06/02/2020 12:20:52,1580991649782,0,06/02/2020 12:20:49,9424,11,questionnaire-3aa4,,3874281,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1580991652308,06/02/2020 12:20:52,1580991649782,0,06/02/2020 12:20:49,9424,11,questionnaire-3aa4,,3874281,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1580991652308,06/02/2020 12:20:52,1580991649782,0,06/02/2020 12:20:49,9424,11,questionnaire-3aa4,,3874281,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1580991652308,06/02/2020 12:20:52,1580991649782,0,06/02/2020 12:20:49,9424,11,questionnaire-3aa4,,3874281,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1580991652308,06/02/2020 12:20:52,1580991649782,0,06/02/2020 12:20:49,9424,11,questionnaire-3aa4,,3874281,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,3
9,1580991652308,06/02/2020 12:20:52,1580991649782,0,06/02/2020 12:20:49,9424,11,questionnaire-3aa4,,3874281,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,3
10,1580991652308,06/02/2020 12:20:52,1580991649782,0,06/02/2020 12:20:49,9424,11,questionnaire-3aa4,,3874281,p146,1068458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1504x1003,1504x892,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,25694
1,1581250001095,09/02/2020 12:06:41,1581250000872,0,09/02/2020 12:06:40,9424,11,questionnaire-3aa4,,3897513,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1366x657,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1581250037201,09/02/2020 12:07:17,1581250036800,0,09/02/2020 12:07:16,9424,11,questionnaire-3aa4,,3897513,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,5
3,1581250037403,09/02/2020 12:07:17,1581250036807,0,09/02/2020 12:07:16,9424,11,questionnaire-3aa4,,3897513,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,5
4,1581250037403,09/02/2020 12:07:17,1581250036807,0,09/02/2020 12:07:16,9424,11,questionnaire-3aa4,,3897513,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,5
5,1581250037403,09/02/2020 12:07:17,1581250036808,0,09/02/2020 12:07:16,9424,11,questionnaire-3aa4,,3897513,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,5
6,1581250037403,09/02/2020 12:07:17,1581250036809,0,09/02/2020 12:07:16,9424,11,questionnaire-3aa4,,3897513,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,3
7,1581250037403,09/02/2020 12:07:17,1581250036809,0,09/02/2020 12:07:16,9424,11,questionnaire-3aa4,,3897513,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,3
8,1581250037403,09/02/2020 12:07:17,1581250036810,0,09/02/2020 12:07:16,9424,11,questionnaire-3aa4,,3897513,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1581250037403,09/02/2020 12:07:17,1581250036811,0,09/02/2020 12:07:16,9424,11,questionnaire-3aa4,,3897513,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1581250037403,09/02/2020 12:07:17,1581250036812,0,09/02/2020 12:07:16,9424,11,questionnaire-3aa4,,3897513,p130,1073580,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 79.0.3945.130,1366x768,1349x657,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,35942
1,1580308549335,29/01/2020 14:35:49,1580308549172,0,29/01/2020 14:35:49,9424,11,questionnaire-3aa4,,3813796,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1580308595764,29/01/2020 14:36:35,1580308595729,0,29/01/2020 14:36:35,9424,11,questionnaire-3aa4,,3813796,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1580308595825,29/01/2020 14:36:35,1580308595731,0,29/01/2020 14:36:35,9424,11,questionnaire-3aa4,,3813796,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1580308595825,29/01/2020 14:36:35,1580308595731,0,29/01/2020 14:36:35,9424,11,questionnaire-3aa4,,3813796,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1580308595825,29/01/2020 14:36:35,1580308595731,0,29/01/2020 14:36:35,9424,11,questionnaire-3aa4,,3813796,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1580308595825,29/01/2020 14:36:35,1580308595731,0,29/01/2020 14:36:35,9424,11,questionnaire-3aa4,,3813796,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,3
7,1580308595825,29/01/2020 14:36:35,1580308595731,0,29/01/2020 14:36:35,9424,11,questionnaire-3aa4,,3813796,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,3
8,1580308595825,29/01/2020 14:36:35,1580308595731,0,29/01/2020 14:36:35,9424,11,questionnaire-3aa4,,3813796,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1580308595825,29/01/2020 14:36:35,1580308595732,0,29/01/2020 14:36:35,9424,11,questionnaire-3aa4,,3813796,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1580308595825,29/01/2020 14:36:35,1580308595732,0,29/01/2020 14:36:35,9424,11,questionnaire-3aa4,,3813796,p135,1050202,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.4,Chrome 79.0.3945.117,1440x900,1283x666,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,46560
1,1574871019797,27/11/2019 16:10:19,1574871019676,0,27/11/2019 16:10:19,9424,11,questionnaire-3aa4,,3429866,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1574871052497,27/11/2019 16:10:52,1574871052406,0,27/11/2019 16:10:52,9424,11,questionnaire-3aa4,,3429866,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,7
3,1574871052622,27/11/2019 16:10:52,1574871052409,0,27/11/2019 16:10:52,9424,11,questionnaire-3aa4,,3429866,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,7
4,1574871052622,27/11/2019 16:10:52,1574871052409,0,27/11/2019 16:10:52,9424,11,questionnaire-3aa4,,3429866,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,2
5,1574871052622,27/11/2019 16:10:52,1574871052409,0,27/11/2019 16:10:52,9424,11,questionnaire-3aa4,,3429866,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,2
6,1574871052622,27/11/2019 16:10:52,1574871052409,0,27/11/2019 16:10:52,9424,11,questionnaire-3aa4,,3429866,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,1
7,1574871052622,27/11/2019 16:10:52,1574871052410,0,27/11/2019 16:10:52,9424,11,questionnaire-3aa4,,3429866,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,1
8,1574871052622,27/11/2019 16:10:52,1574871052410,0,27/11/2019 16:10:52,9424,11,questionnaire-3aa4,,3429866,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1574871052622,27/11/2019 16:10:52,1574871052411,0,27/11/2019 16:10:52,9424,11,questionnaire-3aa4,,3429866,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1574871052622,27/11/2019 16:10:52,1574871052411,0,27/11/2019 16:10:52,9424,11,questionnaire-3aa4,,3429866,p107,936338,,complete,,,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 78.0.3904.97,1280x800,1280x800,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,32735
1,1574787077850,26/11/2019 16:51:17,1574787077697,0,26/11/2019 16:51:17,9424,11,questionnaire-3aa4,,3422944,p104,932404,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 77.0.3865.120,1440x900,1440x789,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,BEGIN QUESTIONNAIRE,
2,1574787097733,26/11/2019 16:51:37,1574787097619,0,26/11/2019 16:51:37,9424,11,questionnaire-3aa4,,3422944,p104,932404,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 77.0.3865.120,1440x900,1440x789,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1,6
3,1574787097859,26/11/2019 16:51:37,1574787097621,0,26/11/2019 16:51:37,9424,11,questionnaire-3aa4,,3422944,p104,932404,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 77.0.3865.120,1440x900,1440x789,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit1-quantised,6
4,1574787097859,26/11/2019 16:51:37,1574787097621,0,26/11/2019 16:51:37,9424,11,questionnaire-3aa4,,3422944,p104,932404,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 77.0.3865.120,1440x900,1440x789,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2,6
5,1574787097859,26/11/2019 16:51:37,1574787097621,0,26/11/2019 16:51:37,9424,11,questionnaire-3aa4,,3422944,p104,932404,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 77.0.3865.120,1440x900,1440x789,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit2-quantised,6
6,1574787097859,26/11/2019 16:51:37,1574787097621,0,26/11/2019 16:51:37,9424,11,questionnaire-3aa4,,3422944,p104,932404,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 77.0.3865.120,1440x900,1440x789,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3,2
7,1574787097859,26/11/2019 16:51:37,1574787097621,0,26/11/2019 16:51:37,9424,11,questionnaire-3aa4,,3422944,p104,932404,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 77.0.3865.120,1440x900,1440x789,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit3-quantised,2
8,1574787097859,26/11/2019 16:51:37,1574787097622,0,26/11/2019 16:51:37,9424,11,questionnaire-3aa4,,3422944,p104,932404,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 77.0.3865.120,1440x900,1440x789,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4,1
9,1574787097859,26/11/2019 16:51:37,1574787097622,0,26/11/2019 16:51:37,9424,11,questionnaire-3aa4,,3422944,p104,932404,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 77.0.3865.120,1440x900,1440x789,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,ClimateBeliefInit4-quantised,1
10,1574787097859,26/11/2019 16:51:37,1574787097622,0,26/11/2019 16:51:37,9424,11,questionnaire-3aa4,,3422944,p104,932404,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.0,Chrome 77.0.3865.120,1440x900,1440x789,Seventh training completed,Attitude climate change: Initial,1,First training session completed,Second training session completed,Third training session finished,Fourth training session completed,Fifth training session completed,Sixth training session completed ,Seventh training completed,END QUESTIONNAIRE,19925
END OF FILE
